participant,protocol,late_steps,w_max,center,artifact_rrmse,weight_min,weight_median,weight_max,fraction_steps_gt_0_10,fraction_steps_gt_0_25,fraction_steps_gt_0_50,fraction_steps_gt_0_90,evaluator_only
9,same_02,3,0.05,wrong,0.4184962996562897,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.05,oracle,0.4184785737822056,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.1,zero,0.41895382416181626,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.1,support,0.41828802063580145,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.1,wrong,0.4184962996562897,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.1,oracle,0.4184785737822056,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.25,zero,0.41895382416181626,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.25,support,0.41828802063580145,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.25,wrong,0.4184962996562897,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.25,oracle,0.4184785737822056,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,5,0.05,zero,0.407525395103014,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_02,5,0.05,support,0.4059933215453702,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_02,5,0.05,wrong,0.4066197998914725,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_02,5,0.05,oracle,0.40643078955262746,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_02,5,0.1,zero,0.40510026574845853,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.1,support,0.40337803295272356,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.1,wrong,0.4041089954788438,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.1,oracle,0.40385718958977124,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.25,zero,0.40510026574845853,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.25,support,0.40337803295272356,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.25,wrong,0.4041089954788438,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,5,0.25,oracle,0.40385718958977124,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,0,0.0,zero,0.6648896611506467,0,0,0,0,0,0,0,1
9,same_03,0,0.0,support,0.6648896611506467,0,0,0,0,0,0,0,1
9,same_03,0,0.0,wrong,0.6648896611506467,0,0,0,0,0,0,0,1
9,same_03,0,0.0,oracle,0.6648896611506467,0,0,0,0,0,0,0,1
9,same_03,1,0.05,zero,0.6648844688095575,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.05,support,0.6648577881645763,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.05,wrong,0.664862780800239,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.05,oracle,0.6648639390917127,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.1,zero,0.6648844688095575,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.1,support,0.6648577881645763,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.1,wrong,0.664862780800239,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.1,oracle,0.6648639390917127,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.25,zero,0.6648844688095575,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.25,support,0.6648577881645763,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.25,wrong,0.664862780800239,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,1,0.25,oracle,0.6648639390917127,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_03,3,0.05,zero,0.6599317342911083,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.05,support,0.6553027222690262,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.05,wrong,0.6561597381363367,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.05,oracle,0.6563733430605281,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.1,zero,0.6599317342911083,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.1,support,0.6553027222690262,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.1,wrong,0.6561597381363367,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.1,oracle,0.6563733430605281,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.25,zero,0.6599317342911083,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.25,support,0.6553027222690262,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.25,wrong,0.6561597381363367,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,3,0.25,oracle,0.6563733430605281,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_03,5,0.05,zero,0.6476607145361535,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_03,5,0.05,support,0.637472662320748,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_03,5,0.05,wrong,0.639292617813588,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_03,5,0.05,oracle,0.6397359638604327,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_03,5,0.1,zero,0.6450756875543666,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.1,support,0.6337154443675379,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.1,wrong,0.6357168122698166,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.1,oracle,0.6362072488562315,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.25,zero,0.6450756875543666,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.25,support,0.6337154443675379,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.25,wrong,0.6357168122698166,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_03,5,0.25,oracle,0.6362072488562315,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
