conditioning,effect,estimand,exact_cell,route,training_seed,unit_id
structured,-0.1541162670792847,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p10
structured,-0.1738331196500682,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p10
structured,-0.04569718325450073,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p11
structured,-0.08911886155239179,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p11
structured,-0.12035221524462147,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p11
structured,-0.062294137948901596,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p12
structured,-0.07311075704335862,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p12
structured,-0.07129749373006944,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p12
structured,-0.18661640948174635,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p13
structured,-0.26112982711289906,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p13
structured,-0.2540671645394632,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p13
structured,-0.04614105787368045,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p14
structured,-0.045679176628008855,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p14
structured,-0.017868973088096984,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p14
structured,0.01223797578157687,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p15
structured,0.007420747287547935,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p15
structured,-0.0460752313853075,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p15
structured,-0.10985869165276341,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p16
structured,-0.11766059318709993,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p16
structured,-0.12512819140331233,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p16
structured,-0.024710148036234864,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p17
structured,-0.035909117029842424,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p17
structured,-0.034741799534673046,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p17
structured,-0.11117051569480213,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p18
structured,-0.09810465934020524,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p18
structured,-0.06481247753479333,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p18
structured,-0.07138098000137005,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p03
structured,-0.08839076813155916,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p03
structured,-0.056529250582333435,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p03
structured,-0.1245748214183457,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p19
structured,-0.0870098211387253,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p19
structured,-0.04629712792839108,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p19
structured,-0.08721659311110014,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p20
structured,-0.07189109897805523,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p20
structured,-0.05344679237512423,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p20
structured,-0.06915415275896125,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p21
structured,-0.11217324478339372,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p21
structured,0.002065624104338415,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p21
structured,-0.0975476422510731,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p22
structured,-0.0463961126925474,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p22
structured,-0.08453537024103652,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p22
structured,-0.07257374041282852,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p23
structured,-0.06848650184243538,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p23
structured,-0.06344539779122468,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p23
structured,-0.0585757482004243,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p24
structured,-0.07532881313196005,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p24
structured,-0.1502073675699203,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p24
structured,-0.059879182880739845,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p25
structured,-0.07721667319827313,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p25
structured,-0.14458569877529542,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p25
structured,-0.19949699205881355,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p26
structured,-0.21133806917184467,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p26
structured,-0.22439503524747706,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p26
structured,-0.0814030267410773,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p27
structured,-0.07485321879040277,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p27
structured,-0.09460915139132142,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p27
structured,-0.14900235462230252,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p03
structured,-0.12573045510827144,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p03
structured,-0.14994811986971265,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p03
structured,0.09668361445968338,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p08
structured,0.09036601249883014,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p08
structured,0.10092060242370238,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p08
structured,-0.06570271269862407,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p24
structured,-0.058674540684496734,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p24
structured,-0.0773123798850851,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p24
structured,-0.18001373230290701,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p28
structured,-0.1567059962607732,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p28
structured,-0.18298011908964068,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p28
structured,-0.003941314648979288,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p29
structured,-0.011386225169437714,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p29
structured,-0.06992155619089302,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p29
structured,-0.0637340812403171,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p30
structured,-0.053082406773661606,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p30
structured,-0.06769194762364819,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p30
structured,-0.14130694279640824,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p31
structured,-0.1585384882101101,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p31
structured,-0.09417526931549258,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p31
structured,-0.09788043071153962,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p32
structured,-0.1408011334243617,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p32
structured,-0.12257021408977742,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p32
structured,-0.2235809129431331,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p33
structured,-0.2141733710367511,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p33
structured,-0.2127561488140322,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p33
structured,0.011250709724365093,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p34
structured,0.01264269346898883,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p34
structured,0.012215668554555026,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p34
structured,-0.025186310410531765,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p35
structured,-0.041451774727213286,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p35
structured,-0.047005436096697384,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p35
structured,-0.10898293460699118,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p36
structured,-0.08643257222563974,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p36
structured,-0.12455364350266657,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p36
structured,-0.1521236216921853,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p37
structured,-0.19009178837830015,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p37
structured,-0.16169275244257328,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p37
structured,-0.1427678077860408,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p38
structured,-0.1433554033603508,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p38
structured,-0.13673800282314746,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p38
structured,-0.08019646446540835,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p39
structured,-0.07937354049074691,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p39
structured,-0.07664161803521546,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p39
structured,-0.13693877699384283,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p06
structured,-0.11489820279355001,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p06
structured,-0.12613408463274478,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p06
structured,-0.34142576536293534,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p10
structured,-0.3380959249759386,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p10
structured,-0.35328331681090924,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p10
structured,-0.08252061076202022,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p24
structured,-0.08083718410707308,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p24
structured,-0.1305272459165297,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p24
structured,-0.2508317758318247,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p40
structured,-0.2858980623025712,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p40
