fold,seed,participant,method,family,metric,value
0,20260941,7,Fiber-SANDiff,head_aware_linear_A_HZ,same_different_verification_auroc,0.4863189041664784
0,20260941,8,Fiber-SANDiff,head_aware_linear_A_HZ,subject_recall,0.12
0,20260941,8,Fiber-SANDiff,head_aware_linear_A_HZ,cross_entropy,2.380936128127924
0,20260941,8,Fiber-SANDiff,head_aware_linear_A_HZ,same_different_verification_auroc,0.5084181278640529
0,20260941,9,Fiber-SANDiff,head_aware_linear_A_HZ,subject_recall,0.13
0,20260941,9,Fiber-SANDiff,head_aware_linear_A_HZ,cross_entropy,2.4145974379463047
0,20260941,9,Fiber-SANDiff,head_aware_linear_A_HZ,same_different_verification_auroc,0.5201372147479932
0,20260941,1,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.11
0,20260941,1,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.6830733110473624
0,20260941,1,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.48686046577854736
0,20260941,2,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.11
0,20260941,2,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.462790649762128
0,20260941,2,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.49817865061767497
0,20260941,3,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.15
0,20260941,3,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.636693957018269
0,20260941,3,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.5054624314325806
0,20260941,4,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.22
0,20260941,4,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.5365953996484096
0,20260941,4,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.5106142261973015
0,20260941,5,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.17
0,20260941,5,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.326390996807604
0,20260941,5,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.4874454833507061
0,20260941,6,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.14
0,20260941,6,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.464096303512409
0,20260941,6,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.5079278209712992
0,20260941,7,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.17
0,20260941,7,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.423776409184507
0,20260941,7,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.4897633314138879
0,20260941,8,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.11
0,20260941,8,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.3683205451294813
0,20260941,8,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.5080422209139511
0,20260941,9,Fiber-SANDiff,head_aware_linear_A_HU,subject_recall,0.11
0,20260941,9,Fiber-SANDiff,head_aware_linear_A_HU,cross_entropy,2.412997339504195
0,20260941,9,Fiber-SANDiff,head_aware_linear_A_HU,same_different_verification_auroc,0.5228450026354219
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.335794448852539
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.47820994017819346
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.208186626434326
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5018150142540386
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.261592149734497
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5123816813369052
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.41
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,1.902164340019226
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5122577686045178
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.47
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.0846331119537354
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5121422385404837
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.09
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.250333309173584
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5081546472850821
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.32
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.208127498626709
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.49548513743581946
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.1810996532440186
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4755093638620163
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,subject_recall,0.08
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,cross_entropy,2.209338665008545
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4977010265183919
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.1
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.532952308654785
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.4812048275115761
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.07
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.5508689880371094
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.49466793369232387
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.14
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.4927773475646973
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.507186120678658
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.17
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.3463900089263916
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5152581890455987
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.19
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.4175052642822266
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.49120628944516187
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.08
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.6185309886932373
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5023633371459458
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.08
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.281144142150879
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.4866736330680397
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.07
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.384842872619629
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5083445376145621
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,subject_recall,0.12
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,cross_entropy,2.311704397201538
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5197300204785235
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.13
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.2166168689727783
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4798293626158324
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.06
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.541081190109253
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4960479358040334
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.08
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.301327705383301
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5074606454904963
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.24
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.101335048675537
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5145472613996867
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.15
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.247730016708374
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.49209515067598053
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.07
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.2962119579315186
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5025698938742417
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.09
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.3310327529907227
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4863189041664784
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.02
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.4169766902923584
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5084181278640529
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,subject_recall,0.11
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.2157604694366455
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5201372147479932
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.07
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.4443907737731934
0,20260941,1,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.48686046577854736
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.12
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2931482791900635
0,20260941,2,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.49817865061767497
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.11
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.3800876140594482
0,20260941,3,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5054624314325806
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.18
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2225160598754883
0,20260941,4,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5106142261973015
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.1
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.4915380477905273
0,20260941,5,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.4874454833507061
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.13
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.4431395530700684
0,20260941,6,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5079278209712992
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.08
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2721903324127197
0,20260941,7,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.4897633314138879
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.15
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.197829246520996
0,20260941,8,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5080422209139511
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,subject_recall,0.11
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2710888385772705
0,20260941,9,Fiber-SANDiff,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5228450026354219
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.02
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.2770577828048997
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.47820994017819346
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.02
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.2067736460896628
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5018150142540386
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.02
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.1660876601284924
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5123816813369052
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.03
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.230608012748753
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5122577686045178
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.48
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.1603573488985295
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5121422385404837
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.48
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.1931188744103145
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5081546472850821
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.03
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.1888705806042803
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.49548513743581946
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.01
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.177488066763895
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.4755093638620163
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.02
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.2134496674098156
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.4977010265183919
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.08
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.175119271158826
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.4837678055781794
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.13
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.1764407041553455
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.504535951853025
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.15
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.873261482944483
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.48667738231917335
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.16
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.0042826939331633
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.528816458357222
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.1
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.109637391393288
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.4967427436459905
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.06
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.6756006059170483
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.5186649099692577
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.1
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.2595134644683235
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.5007137837653368
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.09
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.063007780384055
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.4928895907586558
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.1
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.652716418587068
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.4915688104310859
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.08
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.1751545379302497
0,20260941,1,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.48239613768697875
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.13
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.177318154807475
0,20260941,2,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5057459613557174
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.15
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.8739738883418147
0,20260941,3,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.4878622273249139
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.16
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.004960082636397
0,20260941,4,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5265489431640102
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.1
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.1103226783308857
0,20260941,5,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.4973287490081989
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.06
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.676486823902876
0,20260941,6,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5191697191697192
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.1
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.2601820073858776
0,20260941,7,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5006455296948467
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.09
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.063307888076072
0,20260941,8,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.49254948447046837
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.1
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.6534413430013744
0,20260941,9,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.4932267499632769
