budget_seconds,fold_id,fold_cluster,study,recording_key,eligible,calibration_samples,status,arm,support_reliability,oracle_lambda,deployable_lambda,composite_distance,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response,wrong_donor_count,mean_wrong_composite_distance
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,6000,success,POP,0.37770539841015704,0.67,0.9050944462630692,1.2676671840553393,0.7134119307826495,0.5073407059243313,0.3310655855107179,0.727219919579936,1,1.4538786719115793
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,6000,success,EB_ORACLE,0.37770539841015704,0.67,0.9050944462630692,1.080303532842739,0.6430392374772641,0.4430437913701752,0.2977707705166894,0.6074826644208949,1,1.4538786719115793
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,6000,success,EB_DEPLOYABLE,0.37770539841015704,0.67,0.9050944462630692,1.098506998905888,0.6628888329647841,0.443776065088248,0.32361563166776575,0.6223693706508634,1,1.4538786719115793
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,6000,success,MATCH,0.3792981116787917,0.52,0.44931896743727734,1.0135434496067903,0.6154984582746963,0.3062502180117888,0.6452336160170855,0.6427698699932929,1,1.6813654424542348
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,6000,success,POP,0.3792981116787917,0.52,0.44931896743727734,1.014971783004335,0.5293673016711765,0.310014608858387,0.5098449451313253,0.6539726796328155,1,1.6813654424542348
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,6000,success,EB_ORACLE,0.3792981116787917,0.52,0.44931896743727734,0.8122858658715963,0.47291448001519576,0.2573484291726725,0.49539306450602116,0.5053981302483217,1,1.6813654424542348
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,6000,success,EB_DEPLOYABLE,0.3792981116787917,0.52,0.44931896743727734,0.8162533758510855,0.46854323055467684,0.2598571068623723,0.48572484183975456,0.5078237848047377,1,1.6813654424542348
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,6000,success,MATCH,0.3938844905896032,0.47000000000000003,0.3844531011880469,1.021149103396889,0.645132466633839,0.2855973441708272,0.4913511569930265,0.686416643526759,1,1.3856741211796049
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,6000,success,POP,0.3938844905896032,0.47000000000000003,0.3844531011880469,1.0152344066727745,0.6459911742848061,0.35952262577642147,0.523504428388485,0.6033613380575045,1,1.3856741211796049
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,6000,success,EB_ORACLE,0.3938844905896032,0.47000000000000003,0.3844531011880469,0.8352870027727787,0.5678363901578739,0.2520669831797225,0.4399473788341219,0.539225281709644,1,1.3856741211796049
60.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,6000,success,EB_DEPLOYABLE,0.3938844905896032,0.47000000000000003,0.3844531011880469,0.8423722553335615,0.568289105034966,0.26147528092825917,0.4444626109227466,0.5364507133130277,1,1.3856741211796049
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,6000,success,MATCH,0.33288801261166795,0.26,0.4181268953039092,1.2425722460520852,0.7871192476207937,0.3815219846002295,0.6749927238057928,0.7935509890712763,1,1.8668565006790554
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,6000,success,POP,0.33288801261166795,0.26,0.4181268953039092,0.9916821562071185,0.6327275595229523,0.3126251468654977,0.686599288692284,0.6103970804723924,1,1.8668565006790554
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,6000,success,EB_ORACLE,0.33288801261166795,0.26,0.4181268953039092,0.9426103370737015,0.5990420411169173,0.3047630341847792,0.6424171939629583,0.5736055834926265,1,1.8668565006790554
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,6000,success,EB_DEPLOYABLE,0.33288801261166795,0.26,0.4181268953039092,0.9580302319529849,0.6098750655904537,0.31128327828076596,0.6324501658865863,0.5835019370835602,1,1.8668565006790554
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,6000,success,MATCH,0.36401244059293053,1.0,0.6977549459033022,1.120228181588903,0.723036061322234,0.3288036341212718,0.6446611758085343,0.7269584298867778,1,1.8165578829592912
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,6000,success,POP,0.36401244059293053,1.0,0.6977549459033022,1.741713408002624,1.3030611141109023,0.33711755320157866,1.6495335269912537,1.23964250210192,1,1.8165578829592912
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,6000,success,EB_ORACLE,0.36401244059293053,1.0,0.6977549459033022,1.120228181588903,0.723036061322234,0.3288036341212718,0.6446611758085343,0.7269584298867778,1,1.8165578829592912
60.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,6000,success,EB_DEPLOYABLE,0.36401244059293053,1.0,0.6977549459033022,1.3012387461965713,0.824788963795154,0.4369846231711558,0.8294784753277817,0.7813062754926373,1,1.8165578829592912
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,6000,success,MATCH,0.46067060364643775,0.47000000000000003,0.8162363185931878,1.2342215355472157,0.7431534658205726,0.29837279113221954,0.561103097495885,0.8797384346654077,1,1.223059157726457
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,6000,success,POP,0.46067060364643775,0.47000000000000003,0.8162363185931878,1.1851061699967713,0.7850180356190629,0.3970432150827151,0.6336054422658687,0.7247024106874693,1,1.223059157726457
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,6000,success,EB_ORACLE,0.46067060364643775,0.47000000000000003,0.8162363185931878,1.0095623772557951,0.6781762127812426,0.2984494049486006,0.5299615999439342,0.6581168123128011,1,1.223059157726457
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,6000,success,EB_DEPLOYABLE,0.46067060364643775,0.47000000000000003,0.8162363185931878,1.1159642134584995,0.7148518892479561,0.2863181749416543,0.5350894397820982,0.7761370945386354,1,1.223059157726457
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,6000,success,MATCH,0.45861450167557677,0.65,0.7703828569043826,0.9522296503361647,0.5900526119263548,0.30332956311912035,0.4233551055844229,0.6065645766586021,1,2.4819541585892555
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,6000,success,POP,0.45861450167557677,0.65,0.7703828569043826,1.1235350873069974,0.5033811391367568,0.2712964470271075,0.477447218134274,0.8044939184664625,1,2.4819541585892555
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,6000,success,EB_ORACLE,0.45861450167557677,0.65,0.7703828569043826,0.8563280159839992,0.47984929664743947,0.27399992055259625,0.400788924049938,0.5422492030264092,1,2.4819541585892555
60.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,6000,success,EB_DEPLOYABLE,0.45861450167557677,0.65,0.7703828569043826,0.8668586533294631,0.5057099122603003,0.2804877987637423,0.3993425545061905,0.5464365991151018,1,2.4819541585892555
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,6000,success,MATCH,0.4149254633308295,0.56,0.7014490580574313,0.7980033651056887,0.4971134136111308,0.2673224971489405,0.4992835610376872,0.48075251185297946,1,1.3031374893556538
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,6000,success,POP,0.4149254633308295,0.56,0.7014490580574313,0.85784039108544,0.5148912791616155,0.29818475583994974,0.46577328179625377,0.5130783070658648,1,1.3031374893556538
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,6000,success,EB_ORACLE,0.4149254633308295,0.56,0.7014490580574313,0.7159465613729312,0.4269457779085568,0.2477961406278859,0.3940869729686249,0.4287417234481829,1,1.3031374893556538
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,6000,success,EB_DEPLOYABLE,0.4149254633308295,0.56,0.7014490580574313,0.724750449888373,0.4414511421791476,0.24900441384377095,0.41584194845860506,0.43416184119874157,1,1.3031374893556538
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,6000,success,MATCH,0.3656054224579222,0.58,0.7875238226880341,1.1395712025314402,0.703635129913629,0.32389302747681337,0.7361077458353473,0.742067400471092,1,1.7959029564118787
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,6000,success,POP,0.3656054224579222,0.58,0.7875238226880341,1.2494403171619992,0.5520996475791488,0.3066899253931103,0.6358856663419384,0.879161825134695,1,1.7959029564118787
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,6000,success,EB_ORACLE,0.3656054224579222,0.58,0.7875238226880341,0.9211794643852647,0.5159685715031753,0.27205363429848173,0.5920282135256068,0.5899230087342223,1,1.7959029564118787
60.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,6000,success,EB_DEPLOYABLE,0.3656054224579222,0.58,0.7875238226880341,0.9787762224898356,0.5847271141214034,0.28658880327679354,0.6404555561237129,0.6281418636006708,1,1.7959029564118787
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,6000,success,MATCH,0.4235150523326728,0.75,0.8402793334948252,0.7198630437047926,0.4494874530705446,0.19075345592651471,0.5037627917235459,0.4787333086059232,1,1.4967613408321534
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,6000,success,POP,0.4235150523326728,0.75,0.8402793334948252,1.324141322080753,0.7986527324186786,0.5245612387398664,0.5260271397651355,0.7469773693643731,1,1.4967613408321534
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,6000,success,EB_ORACLE,0.4235150523326728,0.75,0.8402793334948252,0.6500781195467047,0.4330273728991128,0.18458481440445082,0.4556640472025096,0.4199269004220029,1,1.4967613408321534
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,6000,success,EB_DEPLOYABLE,0.4235150523326728,0.75,0.8402793334948252,0.65989865867752,0.43677990707596204,0.18277583020768928,0.46963408540330087,0.43015941992950063,1,1.4967613408321534
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,6000,success,MATCH,0.34531174911437257,0.35000000000000003,0.5147944405159797,0.893527434034115,0.5655909218328891,0.27937595878094446,0.4590673763790192,0.5682447376152687,1,1.692021533762655
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,6000,success,POP,0.34531174911437257,0.35000000000000003,0.5147944405159797,0.7730388936547307,0.43603798236308244,0.25758171929375673,0.3910721751713842,0.4763499568438355,1,1.692021533762655
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,6000,success,EB_ORACLE,0.34531174911437257,0.35000000000000003,0.5147944405159797,0.690166837801665,0.40251126099232976,0.22970568944955194,0.3475892785878018,0.4257022204933329,1,1.692021533762655
60.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,6000,success,EB_DEPLOYABLE,0.34531174911437257,0.35000000000000003,0.5147944405159797,0.7082719449539098,0.43305817821946707,0.2365432692950802,0.36669568552027065,0.4350591071068025,1,1.692021533762655
60.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,15360,success,MATCH,0.43300381459838333,0.56,0.4320189091017567,0.8517385457374906,0.5328545630173154,0.2898134896687591,0.38406916216165027,0.5235181398525666,2,1.1531518205608169
60.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,15360,success,POP,0.43300381459838333,0.56,0.4320189091017567,0.9135393197193036,0.5476023269561854,0.3335103711859692,0.4326682910593002,0.5367621194274044,2,1.1531518205608169
60.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,15360,success,EB_ORACLE,0.43300381459838333,0.56,0.4320189091017567,0.7759179877456528,0.47761295584678337,0.2770863646654163,0.36543549969173617,0.46228807311106285,2,1.1531518205608169
