subject,protocol,k,method,panel,band,error,utility,distortion
7,same_02,32,DET-MATCH,paired,alpha,0.041248586028814316,0.21525618806481361,
7,same_02,32,DET-MATCH,paired,beta,0.03345656394958496,0.1692102700471878,
7,same_02,32,DET-MATCH,paired,low_gamma,0.03935495764017105,0.19598112255334854,
7,same_02,32,DET-MATCH,paired,high_frequency_secondary,0.06878364831209183,0.3354313597083092,
7,same_02,32,DIFF-MATCH,paired,delta,0.07908403128385544,0.2964024320244789,
7,same_02,32,DIFF-MATCH,paired,theta,0.05501168593764305,0.24166477099061012,
7,same_02,32,DIFF-MATCH,paired,alpha,0.04325752332806587,0.21324725076556206,
7,same_02,32,DIFF-MATCH,paired,beta,0.03701509162783623,0.16565174236893654,
7,same_02,32,DIFF-MATCH,paired,low_gamma,0.049645841121673584,0.185690239071846,
7,same_02,32,DIFF-MATCH,paired,high_frequency_secondary,0.0948290228843689,0.3093859851360321,
7,same_02,32,LINEAR-WRONG,paired,delta,0.11248120665550232,0.26300525665283203,
7,same_02,32,LINEAR-WRONG,paired,theta,0.07697813957929611,0.21969831734895706,
7,same_02,32,LINEAR-WRONG,paired,alpha,0.05922183021903038,0.19728294387459755,
7,same_02,32,LINEAR-WRONG,paired,beta,0.04316163808107376,0.159505195915699,
7,same_02,32,LINEAR-WRONG,paired,low_gamma,0.051270224153995514,0.18406585603952408,
7,same_02,32,LINEAR-WRONG,paired,high_frequency_secondary,0.07479240745306015,0.32942260056734085,
7,same_02,32,DET-WRONG,paired,delta,0.11572328209877014,0.2597631812095642,
7,same_02,32,DET-WRONG,paired,theta,0.08451208472251892,0.21216437220573425,
7,same_02,32,DET-WRONG,paired,alpha,0.06097715348005295,0.19552762061357498,
7,same_02,32,DET-WRONG,paired,beta,0.04964517056941986,0.1530216634273529,
7,same_02,32,DET-WRONG,paired,low_gamma,0.060447923839092255,0.17488815635442734,
7,same_02,32,DET-WRONG,paired,high_frequency_secondary,0.09336727112531662,0.3108477368950844,
7,same_02,32,DIFF-WRONG,paired,delta,0.11301041394472122,0.26247604936361313,
7,same_02,32,DIFF-WRONG,paired,theta,0.08245985954999924,0.21421659737825394,
7,same_02,32,DIFF-WRONG,paired,alpha,0.0620386116206646,0.19446616247296333,
7,same_02,32,DIFF-WRONG,paired,beta,0.0506378635764122,0.15202897042036057,
7,same_02,32,DIFF-WRONG,paired,low_gamma,0.0621153898537159,0.1732206903398037,
7,same_02,32,DIFF-WRONG,paired,high_frequency_secondary,0.11198584735393524,0.29222916066646576,
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,paired,delta,0.5100067257881165,-0.1345202624797821,
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,paired,theta,0.3856758773326874,-0.0889994204044342,
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,paired,alpha,0.3771663308143616,-0.12066155672073364,
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,paired,beta,0.2826537489891052,-0.07998691499233246,
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,paired,low_gamma,0.30879297852516174,-0.07345689833164215,
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,paired,high_frequency_secondary,0.5113584995269775,-0.10714349150657654,
7,same_02,32,RAW,natural,delta,,,0.0
7,same_02,32,RAW,natural,theta,,,0.0
7,same_02,32,RAW,natural,alpha,,,0.0
7,same_02,32,RAW,natural,beta,,,0.0
7,same_02,32,RAW,natural,low_gamma,,,0.0
7,same_02,32,RAW,natural,high_frequency_secondary,,,0.0
7,same_02,32,LINEAR-POP,natural,delta,,,0.1911190656103105
7,same_02,32,LINEAR-POP,natural,theta,,,0.17672087799127892
7,same_02,32,LINEAR-POP,natural,alpha,,,0.13005045785167269
7,same_02,32,LINEAR-POP,natural,beta,,,0.08266560115612452
7,same_02,32,LINEAR-POP,natural,low_gamma,,,0.06370439831202805
7,same_02,32,LINEAR-POP,natural,high_frequency_secondary,,,0.29107513098890897
7,same_02,32,DET-POP,natural,delta,,,0.14949643220798833
7,same_02,32,DET-POP,natural,theta,,,0.16795126414336103
7,same_02,32,DET-POP,natural,alpha,,,0.1257496807505646
7,same_02,32,DET-POP,natural,beta,,,0.08226901815169169
7,same_02,32,DET-POP,natural,low_gamma,,,0.06509128550980578
7,same_02,32,DET-POP,natural,high_frequency_secondary,,,0.19675631310995031
7,same_02,32,DIFF-POP,natural,delta,,,0.1504623816313224
7,same_02,32,DIFF-POP,natural,theta,,,0.16600325876850186
7,same_02,32,DIFF-POP,natural,alpha,,,0.12505348062953472
7,same_02,32,DIFF-POP,natural,beta,,,0.07848063115600734
7,same_02,32,DIFF-POP,natural,low_gamma,,,0.07115407460125933
7,same_02,32,DIFF-POP,natural,high_frequency_secondary,,,0.16694852803225066
7,same_02,32,LINEAR-MATCH,natural,delta,,,0.21616439612298033
7,same_02,32,LINEAR-MATCH,natural,theta,,,0.19418893776375643
7,same_02,32,LINEAR-MATCH,natural,alpha,,,0.14230737954456799
7,same_02,32,LINEAR-MATCH,natural,beta,,,0.087456677824638
7,same_02,32,LINEAR-MATCH,natural,low_gamma,,,0.0725460199431967
7,same_02,32,LINEAR-MATCH,natural,high_frequency_secondary,,,0.3992334505132213
7,same_02,32,DET-MATCH,natural,delta,,,0.1693700287194145
7,same_02,32,DET-MATCH,natural,theta,,,0.18300932997763772
7,same_02,32,DET-MATCH,natural,alpha,,,0.1382071297322017
7,same_02,32,DET-MATCH,natural,beta,,,0.08729055492542132
7,same_02,32,DET-MATCH,natural,low_gamma,,,0.06991191162782669
7,same_02,32,DET-MATCH,natural,high_frequency_secondary,,,0.2938883333424674
7,same_02,32,DIFF-MATCH,natural,delta,,,0.17123545890518646
7,same_02,32,DIFF-MATCH,natural,theta,,,0.18155024799920624
7,same_02,32,DIFF-MATCH,natural,alpha,,,0.13732095687248477
7,same_02,32,DIFF-MATCH,natural,beta,,,0.08389077197805085
7,same_02,32,DIFF-MATCH,natural,low_gamma,,,0.07413341215932745
7,same_02,32,DIFF-MATCH,natural,high_frequency_secondary,,,0.26517482195693515
7,same_02,32,LINEAR-WRONG,natural,delta,,,0.20511365046709606
7,same_02,32,LINEAR-WRONG,natural,theta,,,0.1896639165156531
7,same_02,32,LINEAR-WRONG,natural,alpha,,,0.1381202235859775
7,same_02,32,LINEAR-WRONG,natural,beta,,,0.08506232856666507
7,same_02,32,LINEAR-WRONG,natural,low_gamma,,,0.07059969679409613
7,same_02,32,LINEAR-WRONG,natural,high_frequency_secondary,,,0.40966772261695794
7,same_02,32,DET-WRONG,natural,delta,,,0.15997267353854802
7,same_02,32,DET-WRONG,natural,theta,,,0.18057835803625313
7,same_02,32,DET-WRONG,natural,alpha,,,0.13323480885357875
7,same_02,32,DET-WRONG,natural,beta,,,0.08511184020307229
7,same_02,32,DET-WRONG,natural,low_gamma,,,0.06910934714240474
7,same_02,32,DET-WRONG,natural,high_frequency_secondary,,,0.2975824142320408
7,same_02,32,DIFF-WRONG,natural,delta,,,0.1618927051450545
7,same_02,32,DIFF-WRONG,natural,theta,,,0.17893117174557308
7,same_02,32,DIFF-WRONG,natural,alpha,,,0.13304391738539342
7,same_02,32,DIFF-WRONG,natural,beta,,,0.08167323115975329
7,same_02,32,DIFF-WRONG,natural,low_gamma,,,0.07411854811121908
7,same_02,32,DIFF-WRONG,natural,high_frequency_secondary,,,0.2671679357870772
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,natural,delta,,,0.14454950473864123
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,natural,theta,,,0.1093848638708412
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,natural,alpha,,,0.1096582891678479
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,natural,beta,,,0.07099353716854427
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,natural,low_gamma,,,0.07343746014514313
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,natural,high_frequency_secondary,,,0.27763132379164546
7,same_03,32,RAW,paired,delta,0.2740199863910675,0.0,
7,same_03,32,RAW,paired,theta,0.23182469606399536,0.0,
7,same_03,32,RAW,paired,alpha,0.17986996471881866,0.0,
7,same_03,32,RAW,paired,beta,0.1373995691537857,0.0,
7,same_03,32,RAW,paired,low_gamma,0.1477353274822235,0.0,
7,same_03,32,RAW,paired,high_frequency_secondary,0.25076690316200256,0.0,
7,same_03,32,LINEAR-POP,paired,delta,0.07751528173685074,0.19650470465421677,
7,same_03,32,LINEAR-POP,paired,theta,0.07472896575927734,0.15709573030471802,
7,same_03,32,LINEAR-POP,paired,alpha,0.06321311742067337,0.1166568472981453,
7,same_03,32,LINEAR-POP,paired,beta,0.05724109336733818,0.08015847578644753,
7,same_03,32,LINEAR-POP,paired,low_gamma,0.059645917266607285,0.08808941021561623,
7,same_03,32,LINEAR-POP,paired,high_frequency_secondary,0.10642228275537491,0.14434462040662766,
7,same_03,32,DET-POP,paired,delta,0.1129494458436966,0.1610705405473709,
7,same_03,32,DET-POP,paired,theta,0.08927230536937714,0.14255239069461823,
7,same_03,32,DET-POP,paired,alpha,0.06701517105102539,0.11285479366779327,
7,same_03,32,DET-POP,paired,beta,0.051397763192653656,0.08600180596113205,
7,same_03,32,DET-POP,paired,low_gamma,0.05337315797805786,0.09436216950416565,
7,same_03,32,DET-POP,paired,high_frequency_secondary,0.10647977888584137,0.1442871242761612,
7,same_03,32,DIFF-POP,paired,delta,0.10791011154651642,0.1661098748445511,
7,same_03,32,DIFF-POP,paired,theta,0.08608494699001312,0.14573974907398224,
7,same_03,32,DIFF-POP,paired,alpha,0.06833399087190628,0.11153597384691238,
7,same_03,32,DIFF-POP,paired,beta,0.05427904054522514,0.08312052860856056,
7,same_03,32,DIFF-POP,paired,low_gamma,0.06410481035709381,0.0836305171251297,
7,same_03,32,DIFF-POP,paired,high_frequency_secondary,0.12811917066574097,0.1226477324962616,
7,same_03,32,LINEAR-MATCH,paired,delta,0.02670901082456112,0.24731097556650639,
7,same_03,32,LINEAR-MATCH,paired,theta,0.021784862503409386,0.21003983356058598,
7,same_03,32,LINEAR-MATCH,paired,alpha,0.016546880826354027,0.16332308389246464,
7,same_03,32,LINEAR-MATCH,paired,beta,0.014078186824917793,0.12332138232886791,
7,same_03,32,LINEAR-MATCH,paired,low_gamma,0.01575644500553608,0.13197888247668743,
7,same_03,32,LINEAR-MATCH,paired,high_frequency_secondary,0.03209426999092102,0.21867263317108154,
7,same_03,32,DET-MATCH,paired,delta,0.08730727434158325,0.18671271204948425,
7,same_03,32,DET-MATCH,paired,theta,0.06281725317239761,0.16900744289159775,
7,same_03,32,DET-MATCH,paired,alpha,0.03778979927301407,0.1420801654458046,
7,same_03,32,DET-MATCH,paired,beta,0.03162845969200134,0.10577110946178436,
7,same_03,32,DET-MATCH,paired,low_gamma,0.03154969960451126,0.11618562787771225,
7,same_03,32,DET-MATCH,paired,high_frequency_secondary,0.07590215653181076,0.1748647466301918,
7,same_03,32,DIFF-MATCH,paired,delta,0.08517716825008392,0.18884281814098358,
7,same_03,32,DIFF-MATCH,paired,theta,0.06327717006206512,0.16854752600193024,
7,same_03,32,DIFF-MATCH,paired,alpha,0.04140183702111244,0.13846812769770622,
7,same_03,32,DIFF-MATCH,paired,beta,0.03577136620879173,0.10162820294499397,
7,same_03,32,DIFF-MATCH,paired,low_gamma,0.04559100791811943,0.10214431956410408,
7,same_03,32,DIFF-MATCH,paired,high_frequency_secondary,0.11075347661972046,0.1400134265422821,
7,same_03,32,LINEAR-WRONG,paired,delta,0.11515247821807861,0.1588675081729889,
7,same_03,32,LINEAR-WRONG,paired,theta,0.06859450787305832,0.16323018819093704,
7,same_03,32,LINEAR-WRONG,paired,alpha,0.04644300416111946,0.1334269605576992,
7,same_03,32,LINEAR-WRONG,paired,beta,0.03354198485612869,0.10385758429765701,
7,same_03,32,LINEAR-WRONG,paired,low_gamma,0.03719090670347214,0.11054442077875137,
7,same_03,32,LINEAR-WRONG,paired,high_frequency_secondary,0.07354570925235748,0.17722119390964508,
7,same_03,32,DET-WRONG,paired,delta,0.13839614391326904,0.13562384247779846,
7,same_03,32,DET-WRONG,paired,theta,0.09540627896785736,0.136418417096138,
7,same_03,32,DET-WRONG,paired,alpha,0.06262895464897156,0.1172410100698471,
7,same_03,32,DET-WRONG,paired,beta,0.050059959292411804,0.0873396098613739,
7,same_03,32,DET-WRONG,paired,low_gamma,0.052638959139585495,0.09509636834263802,
7,same_03,32,DET-WRONG,paired,high_frequency_secondary,0.12408789247274399,0.12667901068925858,
7,same_03,32,DIFF-WRONG,paired,delta,0.13280601799488068,0.14121396839618683,
7,same_03,32,DIFF-WRONG,paired,theta,0.09280432760715485,0.13902036845684052,
7,same_03,32,DIFF-WRONG,paired,alpha,0.06396778672933578,0.11590217798948288,
7,same_03,32,DIFF-WRONG,paired,beta,0.05241475626826286,0.08498481288552284,
7,same_03,32,DIFF-WRONG,paired,low_gamma,0.06176140159368515,0.08597392588853836,
7,same_03,32,DIFF-WRONG,paired,high_frequency_secondary,0.14371761679649353,0.10704928636550903,
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,paired,delta,0.41806116700172424,-0.14404118061065674,
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,paired,theta,0.34126073122024536,-0.10943603515625,
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,paired,alpha,0.25116288661956787,-0.0712929219007492,
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,paired,beta,0.18838870525360107,-0.05098913609981537,
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,paired,low_gamma,0.1980406790971756,-0.05030535161495209,
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,paired,high_frequency_secondary,0.3273223042488098,-0.07655540108680725,
7,same_03,32,RAW,natural,delta,,,0.0
7,same_03,32,RAW,natural,theta,,,0.0
7,same_03,32,RAW,natural,alpha,,,0.0
7,same_03,32,RAW,natural,beta,,,0.0
7,same_03,32,RAW,natural,low_gamma,,,0.0
7,same_03,32,RAW,natural,high_frequency_secondary,,,0.0
7,same_03,32,LINEAR-POP,natural,delta,,,0.28538478276140405
7,same_03,32,LINEAR-POP,natural,theta,,,0.22843663479506157
7,same_03,32,LINEAR-POP,natural,alpha,,,0.1431921292231087
7,same_03,32,LINEAR-POP,natural,beta,,,0.08389226750756278
7,same_03,32,LINEAR-POP,natural,low_gamma,,,0.0601798316937311
7,same_03,32,LINEAR-POP,natural,high_frequency_secondary,,,0.4621042835730378
7,same_03,32,DET-POP,natural,delta,,,0.3272450505551389
7,same_03,32,DET-POP,natural,theta,,,0.233325357396699
7,same_03,32,DET-POP,natural,alpha,,,0.13883428309553464
7,same_03,32,DET-POP,natural,beta,,,0.08479433759136425
7,same_03,32,DET-POP,natural,low_gamma,,,0.06259804245208318
7,same_03,32,DET-POP,natural,high_frequency_secondary,,,0.3028685923162448
7,same_03,32,DIFF-POP,natural,delta,,,0.3239527131521609
7,same_03,32,DIFF-POP,natural,theta,,,0.22859390634711602
7,same_03,32,DIFF-POP,natural,alpha,,,0.13609572829736058
7,same_03,32,DIFF-POP,natural,beta,,,0.07954909395799539
7,same_03,32,DIFF-POP,natural,low_gamma,,,0.06305171314381292
7,same_03,32,DIFF-POP,natural,high_frequency_secondary,,,0.28005162266238454
7,same_03,32,LINEAR-MATCH,natural,delta,,,0.21457161591125473
7,same_03,32,LINEAR-MATCH,natural,theta,,,0.1770957044137939
7,same_03,32,LINEAR-MATCH,natural,alpha,,,0.1076323140851296
7,same_03,32,LINEAR-MATCH,natural,beta,,,0.06389513877863395
7,same_03,32,LINEAR-MATCH,natural,low_gamma,,,0.04633695110601283
7,same_03,32,LINEAR-MATCH,natural,high_frequency_secondary,,,0.24392429945013192
7,same_03,32,DET-MATCH,natural,delta,,,0.27066786414388555
7,same_03,32,DET-MATCH,natural,theta,,,0.18652406767588975
7,same_03,32,DET-MATCH,natural,alpha,,,0.10624653765071607
7,same_03,32,DET-MATCH,natural,beta,,,0.0661562026628927
7,same_03,32,DET-MATCH,natural,low_gamma,,,0.049920044696852815
7,same_03,32,DET-MATCH,natural,high_frequency_secondary,,,0.23695227029708743
7,same_03,32,DIFF-MATCH,natural,delta,,,0.26426529030268003
7,same_03,32,DIFF-MATCH,natural,theta,,,0.1790792346458594
7,same_03,32,DIFF-MATCH,natural,alpha,,,0.1019432934398093
7,same_03,32,DIFF-MATCH,natural,beta,,,0.059598693203008465
7,same_03,32,DIFF-MATCH,natural,low_gamma,,,0.049530397480163885
7,same_03,32,DIFF-MATCH,natural,high_frequency_secondary,,,0.2263012855160411
7,same_03,32,LINEAR-WRONG,natural,delta,,,0.19131063321663538
7,same_03,32,LINEAR-WRONG,natural,theta,,,0.16208411671932152
7,same_03,32,LINEAR-WRONG,natural,alpha,,,0.1022655078290097
7,same_03,32,LINEAR-WRONG,natural,beta,,,0.05915186163989662
7,same_03,32,LINEAR-WRONG,natural,low_gamma,,,0.04306135799314929
7,same_03,32,LINEAR-WRONG,natural,high_frequency_secondary,,,0.2473325805858692
7,same_03,32,DET-WRONG,natural,delta,,,0.27665228013117843
7,same_03,32,DET-WRONG,natural,theta,,,0.17722306830291407
7,same_03,32,DET-WRONG,natural,alpha,,,0.10006376089695587
7,same_03,32,DET-WRONG,natural,beta,,,0.06102302476694613
7,same_03,32,DET-WRONG,natural,low_gamma,,,0.0480254294118562
7,same_03,32,DET-WRONG,natural,high_frequency_secondary,,,0.2441774872350147
7,same_03,32,DIFF-WRONG,natural,delta,,,0.26804601835947156
7,same_03,32,DIFF-WRONG,natural,theta,,,0.1705257382526901
7,same_03,32,DIFF-WRONG,natural,alpha,,,0.09624562228229593
7,same_03,32,DIFF-WRONG,natural,beta,,,0.05420642813371465
7,same_03,32,DIFF-WRONG,natural,low_gamma,,,0.04727905739961695
7,same_03,32,DIFF-WRONG,natural,high_frequency_secondary,,,0.22852701775438433
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,natural,delta,,,0.17460323008585593
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,natural,theta,,,0.11687266403694288
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,natural,alpha,,,0.08826529566802685
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,natural,beta,,,0.044397566874804326
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,natural,low_gamma,,,0.040462368886405975
7,same_03,32,DIFF-TEMPORAL-SHUFFLED,natural,high_frequency_secondary,,,0.20752989534910163
8,same_01,8,RAW,paired,delta,1.0283550024032593,0.0,
8,same_01,8,RAW,paired,theta,0.4800865352153778,0.0,
8,same_01,8,RAW,paired,alpha,0.19009509682655334,0.0,
8,same_01,8,RAW,paired,beta,0.2173476368188858,0.0,
8,same_01,8,RAW,paired,low_gamma,0.3849242031574249,0.0,
8,same_01,8,RAW,paired,high_frequency_secondary,0.6857227087020874,0.0,
8,same_01,8,LINEAR-POP,paired,delta,0.20038016140460968,0.8279748409986496,
8,same_01,8,LINEAR-POP,paired,theta,0.09724029153585434,0.38284624367952347,
8,same_01,8,LINEAR-POP,paired,alpha,0.03553442656993866,0.15456067025661469,
8,same_01,8,LINEAR-POP,paired,beta,0.03753058984875679,0.179817046970129,
8,same_01,8,LINEAR-POP,paired,low_gamma,0.06814555078744888,0.31677865236997604,
8,same_01,8,LINEAR-POP,paired,high_frequency_secondary,0.1210470050573349,0.5646757036447525,
8,same_01,8,DET-POP,paired,delta,0.20834700763225555,0.8200079947710037,
8,same_01,8,DET-POP,paired,theta,0.10889048129320145,0.37119605392217636,
8,same_01,8,DET-POP,paired,alpha,0.04498054459691048,0.14511455222964287,
8,same_01,8,DET-POP,paired,beta,0.05626758933067322,0.16108004748821259,
8,same_01,8,DET-POP,paired,low_gamma,0.09811435639858246,0.28680984675884247,
8,same_01,8,DET-POP,paired,high_frequency_secondary,0.1623912900686264,0.523331418633461,
8,same_01,8,DIFF-POP,paired,delta,0.19836778938770294,0.8299872130155563,
8,same_01,8,DIFF-POP,paired,theta,0.10492899268865585,0.37515754252672195,
8,same_01,8,DIFF-POP,paired,alpha,0.044992633163928986,0.14510246366262436,
8,same_01,8,DIFF-POP,paired,beta,0.05463637784123421,0.1627112589776516,
8,same_01,8,DIFF-POP,paired,low_gamma,0.10109714418649673,0.2838270589709282,
8,same_01,8,DIFF-POP,paired,high_frequency_secondary,0.18422666192054749,0.5014960467815399,
8,same_01,8,LINEAR-MATCH,paired,delta,0.11301930993795395,0.9153356924653053,
8,same_01,8,LINEAR-MATCH,paired,theta,0.04543750360608101,0.4346490316092968,
8,same_01,8,LINEAR-MATCH,paired,alpha,0.013098622672259808,0.17699647415429354,
8,same_01,8,LINEAR-MATCH,paired,beta,0.01097139623016119,0.2063762405887246,
8,same_01,8,LINEAR-MATCH,paired,low_gamma,0.01911182515323162,0.3658123780041933,
8,same_01,8,LINEAR-MATCH,paired,high_frequency_secondary,0.03222603350877762,0.6534966751933098,
8,same_01,8,DET-MATCH,paired,delta,0.14966557919979095,0.8786894232034683,
8,same_01,8,DET-MATCH,paired,theta,0.07125670462846756,0.40882983058691025,
8,same_01,8,DET-MATCH,paired,alpha,0.027470335364341736,0.1626247614622116,
8,same_01,8,DET-MATCH,paired,beta,0.030158335343003273,0.18718930147588253,
8,same_01,8,DET-MATCH,paired,low_gamma,0.05244902893900871,0.3324751742184162,
8,same_01,8,DET-MATCH,paired,high_frequency_secondary,0.08325234055519104,0.6024703681468964,
8,same_01,8,DIFF-MATCH,paired,delta,0.1466122716665268,0.8817427307367325,
8,same_01,8,DIFF-MATCH,paired,theta,0.0702422484755516,0.4098442867398262,
8,same_01,8,DIFF-MATCH,paired,alpha,0.028329459950327873,0.16176563687622547,
8,same_01,8,DIFF-MATCH,paired,beta,0.02920720912516117,0.18814042769372463,
8,same_01,8,DIFF-MATCH,paired,low_gamma,0.058403220027685165,0.32652098312973976,
8,same_01,8,DIFF-MATCH,paired,high_frequency_secondary,0.11993155628442764,0.5657911524176598,
8,same_01,8,LINEAR-WRONG,paired,delta,0.17848075926303864,0.8498742431402206,
8,same_01,8,LINEAR-WRONG,paired,theta,0.07900454103946686,0.40108199417591095,
8,same_01,8,LINEAR-WRONG,paired,alpha,0.021786440163850784,0.16830865666270256,
8,same_01,8,LINEAR-WRONG,paired,beta,0.012896554544568062,0.20445108227431774,
8,same_01,8,LINEAR-WRONG,paired,low_gamma,0.021046509966254234,0.3638776931911707,
8,same_01,8,LINEAR-WRONG,paired,high_frequency_secondary,0.034751176834106445,0.650971531867981,
8,same_01,8,DET-WRONG,paired,delta,0.16846676170825958,0.8598882406949997,
8,same_01,8,DET-WRONG,paired,theta,0.08003910630941391,0.4000474289059639,
8,same_01,8,DET-WRONG,paired,alpha,0.031640928238630295,0.15845416858792305,
8,same_01,8,DET-WRONG,paired,beta,0.028663380071520805,0.188684256747365,
8,same_01,8,DET-WRONG,paired,low_gamma,0.05025951936841011,0.3346646837890148,
8,same_01,8,DET-WRONG,paired,high_frequency_secondary,0.07987748831510544,0.605845220386982,
