basis,fold,participant,projection_error,sample,session,task
WRONG,2,sub-14,0.44587475061416626,307,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.2819153964519501,307,ses-02,ERP
POP,2,sub-14,0.47486868500709534,308,ses-02,ERP
MATCH,2,sub-14,0.4086509943008423,308,ses-02,ERP
WRONG,2,sub-14,0.392503559589386,308,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.2969874441623688,308,ses-02,ERP
POP,2,sub-12,0.3537451922893524,309,ses-03,SSVEP
MATCH,2,sub-12,0.32389283180236816,309,ses-03,SSVEP
WRONG,2,sub-12,0.3368580639362335,309,ses-03,SSVEP
QUERY_ORACLE,2,sub-12,0.25049474835395813,309,ses-03,SSVEP
POP,2,sub-11,0.5259935259819031,310,ses-03,ERP
MATCH,2,sub-11,0.30357158184051514,310,ses-03,ERP
WRONG,2,sub-11,0.4762711822986603,310,ses-03,ERP
QUERY_ORACLE,2,sub-11,0.2548066973686218,310,ses-03,ERP
POP,2,sub-14,0.7799474596977234,311,ses-04,SSVEP
MATCH,2,sub-14,0.2795652747154236,311,ses-04,SSVEP
WRONG,2,sub-14,0.4842875897884369,311,ses-04,SSVEP
QUERY_ORACLE,2,sub-14,0.2491077035665512,311,ses-04,SSVEP
POP,2,sub-12,0.34784355759620667,312,ses-02,ERP
MATCH,2,sub-12,0.3184205889701843,312,ses-02,ERP
WRONG,2,sub-12,0.31851911544799805,312,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.27210527658462524,312,ses-02,ERP
POP,2,sub-14,0.7747538685798645,313,ses-04,ERP
MATCH,2,sub-14,0.3114702105522156,313,ses-04,ERP
WRONG,2,sub-14,0.5706461071968079,313,ses-04,ERP
QUERY_ORACLE,2,sub-14,0.23852446675300598,313,ses-04,ERP
POP,2,sub-11,0.6694850921630859,314,ses-04,ERP
MATCH,2,sub-11,0.47609958052635193,314,ses-04,ERP
WRONG,2,sub-11,0.58815598487854,314,ses-04,ERP
QUERY_ORACLE,2,sub-11,0.27285993099212646,314,ses-04,ERP
POP,2,sub-14,0.44984421133995056,315,ses-03,SSVEP
MATCH,2,sub-14,0.3184056878089905,315,ses-03,SSVEP
WRONG,2,sub-14,0.42845669388771057,315,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.28504180908203125,315,ses-03,SSVEP
POP,2,sub-11,0.615403950214386,316,ses-02,ERP
MATCH,2,sub-11,0.5327817797660828,316,ses-02,ERP
WRONG,2,sub-11,0.604611337184906,316,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.23702390491962433,316,ses-02,ERP
POP,2,sub-11,0.7649112343788147,317,ses-03,SSVEP
MATCH,2,sub-11,0.3092573583126068,317,ses-03,SSVEP
WRONG,2,sub-11,0.7097395658493042,317,ses-03,SSVEP
QUERY_ORACLE,2,sub-11,0.23494835197925568,317,ses-03,SSVEP
POP,2,sub-11,0.5259304046630859,318,ses-04,ERP
MATCH,2,sub-11,0.45350825786590576,318,ses-04,ERP
WRONG,2,sub-11,0.4715723395347595,318,ses-04,ERP
QUERY_ORACLE,2,sub-11,0.27439016103744507,318,ses-04,ERP
POP,2,sub-12,0.44909408688545227,319,ses-02,SSVEP
MATCH,2,sub-12,0.3551252782344818,319,ses-02,SSVEP
WRONG,2,sub-12,0.413601279258728,319,ses-02,SSVEP
QUERY_ORACLE,2,sub-12,0.32502880692481995,319,ses-02,SSVEP
POP,2,sub-14,0.38351765275001526,320,ses-02,SSVEP
MATCH,2,sub-14,0.33170679211616516,320,ses-02,SSVEP
WRONG,2,sub-14,0.3434578776359558,320,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.3301578164100647,320,ses-02,SSVEP
POP,2,sub-14,0.40188324451446533,321,ses-02,ERP
MATCH,2,sub-14,0.35716450214385986,321,ses-02,ERP
WRONG,2,sub-14,0.36619749665260315,321,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.30780482292175293,321,ses-02,ERP
POP,2,sub-12,0.29210349917411804,322,ses-02,ERP
MATCH,2,sub-12,0.2881077229976654,322,ses-02,ERP
WRONG,2,sub-12,0.2867969572544098,322,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.27116212248802185,322,ses-02,ERP
POP,2,sub-12,0.537550151348114,323,ses-04,ERP
MATCH,2,sub-12,0.33127713203430176,323,ses-04,ERP
WRONG,2,sub-12,0.5065403580665588,323,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.24358795583248138,323,ses-04,ERP
POP,2,sub-14,0.37444522976875305,324,ses-02,ERP
MATCH,2,sub-14,0.33281075954437256,324,ses-02,ERP
WRONG,2,sub-14,0.29361140727996826,324,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.30818888545036316,324,ses-02,ERP
POP,2,sub-11,0.5005545616149902,325,ses-02,ERP
MATCH,2,sub-11,0.41859984397888184,325,ses-02,ERP
WRONG,2,sub-11,0.38804197311401367,325,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.26710245013237,325,ses-02,ERP
POP,2,sub-11,0.45039480924606323,326,ses-03,ERP
MATCH,2,sub-11,0.32064348459243774,326,ses-03,ERP
WRONG,2,sub-11,0.34900760650634766,326,ses-03,ERP
QUERY_ORACLE,2,sub-11,0.26792529225349426,326,ses-03,ERP
POP,2,sub-14,0.38464632630348206,327,ses-02,SSVEP
MATCH,2,sub-14,0.3301762044429779,327,ses-02,SSVEP
WRONG,2,sub-14,0.30608704686164856,327,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.32780376076698303,327,ses-02,SSVEP
POP,2,sub-12,0.45414990186691284,328,ses-04,ERP
MATCH,2,sub-12,0.25750845670700073,328,ses-04,ERP
WRONG,2,sub-12,0.3985196053981781,328,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.21745766699314117,328,ses-04,ERP
POP,2,sub-11,0.42939460277557373,329,ses-02,ERP
MATCH,2,sub-11,0.3258936405181885,329,ses-02,ERP
WRONG,2,sub-11,0.3768635392189026,329,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.2780068814754486,329,ses-02,ERP
POP,2,sub-12,0.0,330,ses-04,ERP
MATCH,2,sub-12,0.0,330,ses-04,ERP
WRONG,2,sub-12,0.0,330,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.0,330,ses-04,ERP
POP,2,sub-11,0.48177456855773926,331,ses-02,ERP
MATCH,2,sub-11,0.39478546380996704,331,ses-02,ERP
WRONG,2,sub-11,0.4390006363391876,331,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.26790255308151245,331,ses-02,ERP
POP,2,sub-14,0.5775590538978577,332,ses-03,SSVEP
MATCH,2,sub-14,0.3201334774494171,332,ses-03,SSVEP
WRONG,2,sub-14,0.5014358162879944,332,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.2731422781944275,332,ses-03,SSVEP
POP,2,sub-11,0.4850076138973236,333,ses-02,SSVEP
MATCH,2,sub-11,0.3045816421508789,333,ses-02,SSVEP
WRONG,2,sub-11,0.45290607213974,333,ses-02,SSVEP
QUERY_ORACLE,2,sub-11,0.25875407457351685,333,ses-02,SSVEP
POP,2,sub-12,0.41385236382484436,334,ses-03,SSVEP
MATCH,2,sub-12,0.36384493112564087,334,ses-03,SSVEP
WRONG,2,sub-12,0.35211077332496643,334,ses-03,SSVEP
QUERY_ORACLE,2,sub-12,0.30026212334632874,334,ses-03,SSVEP
POP,2,sub-14,0.38583335280418396,335,ses-02,SSVEP
MATCH,2,sub-14,0.3280557692050934,335,ses-02,SSVEP
WRONG,2,sub-14,0.33356887102127075,335,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.3223628103733063,335,ses-02,SSVEP
POP,2,sub-12,0.8326998949050903,336,ses-04,SSVEP
MATCH,2,sub-12,0.2257532775402069,336,ses-04,SSVEP
WRONG,2,sub-12,0.7041939496994019,336,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.2220073789358139,336,ses-04,SSVEP
POP,2,sub-14,0.4040144681930542,337,ses-02,ERP
MATCH,2,sub-14,0.3645710051059723,337,ses-02,ERP
WRONG,2,sub-14,0.3636312782764435,337,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.30062568187713623,337,ses-02,ERP
POP,2,sub-12,0.45352253317832947,338,ses-04,ERP
MATCH,2,sub-12,0.34521484375,338,ses-04,ERP
WRONG,2,sub-12,0.43701985478401184,338,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.3174789547920227,338,ses-04,ERP
POP,2,sub-11,0.5203559398651123,339,ses-02,SSVEP
MATCH,2,sub-11,0.28551241755485535,339,ses-02,SSVEP
WRONG,2,sub-11,0.43154990673065186,339,ses-02,SSVEP
QUERY_ORACLE,2,sub-11,0.24501042068004608,339,ses-02,SSVEP
POP,2,sub-14,0.5830572247505188,340,ses-04,ERP
MATCH,2,sub-14,0.29098084568977356,340,ses-04,ERP
WRONG,2,sub-14,0.5215380191802979,340,ses-04,ERP
QUERY_ORACLE,2,sub-14,0.2683440148830414,340,ses-04,ERP
POP,2,sub-12,0.9341359734535217,341,ses-04,SSVEP
MATCH,2,sub-12,0.20017951726913452,341,ses-04,SSVEP
WRONG,2,sub-12,0.8029335141181946,341,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.17590181529521942,341,ses-04,SSVEP
POP,2,sub-12,0.9640412330627441,342,ses-04,SSVEP
MATCH,2,sub-12,0.15152521431446075,342,ses-04,SSVEP
WRONG,2,sub-12,0.9013023972511292,342,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.12966199219226837,342,ses-04,SSVEP
POP,2,sub-11,0.5455411672592163,343,ses-02,ERP
MATCH,2,sub-11,0.4327141046524048,343,ses-02,ERP
WRONG,2,sub-11,0.45644113421440125,343,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.239786759018898,343,ses-02,ERP
POP,2,sub-11,0.4533427059650421,344,ses-02,ERP
MATCH,2,sub-11,0.34568849205970764,344,ses-02,ERP
WRONG,2,sub-11,0.35761693120002747,344,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.2744303345680237,344,ses-02,ERP
POP,2,sub-12,0.4759482145309448,345,ses-04,ERP
MATCH,2,sub-12,0.3375592529773712,345,ses-04,ERP
WRONG,2,sub-12,0.4103119373321533,345,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.32099342346191406,345,ses-04,ERP
POP,2,sub-12,0.4376510679721832,346,ses-02,SSVEP
MATCH,2,sub-12,0.3526688516139984,346,ses-02,SSVEP
WRONG,2,sub-12,0.38275137543678284,346,ses-02,SSVEP
QUERY_ORACLE,2,sub-12,0.32060936093330383,346,ses-02,SSVEP
POP,2,sub-11,0.765114963054657,347,ses-04,ERP
MATCH,2,sub-11,0.6171209216117859,347,ses-04,ERP
WRONG,2,sub-11,0.7281818389892578,347,ses-04,ERP
QUERY_ORACLE,2,sub-11,0.2577477693557739,347,ses-04,ERP
POP,2,sub-14,0.3840504288673401,348,ses-02,SSVEP
MATCH,2,sub-14,0.32964813709259033,348,ses-02,SSVEP
WRONG,2,sub-14,0.36278995871543884,348,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.3273673355579376,348,ses-02,SSVEP
POP,2,sub-14,0.5035412311553955,349,ses-03,SSVEP
MATCH,2,sub-14,0.3335229754447937,349,ses-03,SSVEP
WRONG,2,sub-14,0.4520794153213501,349,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.26278457045555115,349,ses-03,SSVEP
POP,2,sub-14,0.886789083480835,350,ses-04,ERP
MATCH,2,sub-14,0.296665757894516,350,ses-04,ERP
WRONG,2,sub-14,0.7683461904525757,350,ses-04,ERP
QUERY_ORACLE,2,sub-14,0.20251572132110596,350,ses-04,ERP
POP,2,sub-12,0.0,351,ses-02,ERP
MATCH,2,sub-12,0.0,351,ses-02,ERP
WRONG,2,sub-12,0.0,351,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.0,351,ses-02,ERP
POP,2,sub-14,0.9079048037528992,352,ses-04,SSVEP
MATCH,2,sub-14,0.2762765884399414,352,ses-04,SSVEP
WRONG,2,sub-14,0.5323561429977417,352,ses-04,SSVEP
QUERY_ORACLE,2,sub-14,0.2868783175945282,352,ses-04,SSVEP
POP,2,sub-11,0.6114705204963684,353,ses-03,SSVEP
MATCH,2,sub-11,0.30839112401008606,353,ses-03,SSVEP
WRONG,2,sub-11,0.43616369366645813,353,ses-03,SSVEP
QUERY_ORACLE,2,sub-11,0.2172776311635971,353,ses-03,SSVEP
POP,2,sub-12,0.6298468112945557,354,ses-04,ERP
MATCH,2,sub-12,0.3192416727542877,354,ses-04,ERP
WRONG,2,sub-12,0.5740002393722534,354,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.2664724290370941,354,ses-04,ERP
POP,2,sub-12,0.0,355,ses-04,SSVEP
MATCH,2,sub-12,0.0,355,ses-04,SSVEP
WRONG,2,sub-12,0.0,355,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.0,355,ses-04,SSVEP
POP,2,sub-14,0.4529028534889221,356,ses-03,ERP
MATCH,2,sub-14,0.30719584226608276,356,ses-03,ERP
WRONG,2,sub-14,0.3624076843261719,356,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.26991772651672363,356,ses-03,ERP
POP,2,sub-14,0.9151756167411804,357,ses-04,SSVEP
MATCH,2,sub-14,0.2647761106491089,357,ses-04,SSVEP
WRONG,2,sub-14,0.7395427227020264,357,ses-04,SSVEP
QUERY_ORACLE,2,sub-14,0.2219313085079193,357,ses-04,SSVEP
POP,2,sub-12,0.28115296363830566,358,ses-02,ERP
MATCH,2,sub-12,0.27963319420814514,358,ses-02,ERP
WRONG,2,sub-12,0.25920408964157104,358,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.26448047161102295,358,ses-02,ERP
POP,2,sub-12,0.32008427381515503,359,ses-02,ERP
MATCH,2,sub-12,0.30815044045448303,359,ses-02,ERP
WRONG,2,sub-12,0.2740480601787567,359,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.2499922513961792,359,ses-02,ERP
POP,2,sub-12,0.5938220620155334,360,ses-03,SSVEP
MATCH,2,sub-12,0.49321553111076355,360,ses-03,SSVEP
WRONG,2,sub-12,0.4322868585586548,360,ses-03,SSVEP
QUERY_ORACLE,2,sub-12,0.28249064087867737,360,ses-03,SSVEP
POP,2,sub-14,0.0,361,ses-02,SSVEP
MATCH,2,sub-14,0.0,361,ses-02,SSVEP
WRONG,2,sub-14,0.0,361,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.0,361,ses-02,SSVEP
POP,2,sub-14,0.4065711498260498,362,ses-02,SSVEP
MATCH,2,sub-14,0.3407214879989624,362,ses-02,SSVEP
WRONG,2,sub-14,0.3502935767173767,362,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.3052152991294861,362,ses-02,SSVEP
POP,2,sub-12,0.2889677584171295,363,ses-02,ERP
MATCH,2,sub-12,0.28643009066581726,363,ses-02,ERP
WRONG,2,sub-12,0.2793041467666626,363,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.27546122670173645,363,ses-02,ERP
POP,2,sub-12,0.4025704860687256,364,ses-03,ERP
MATCH,2,sub-12,0.3575543463230133,364,ses-03,ERP
WRONG,2,sub-12,0.32627543807029724,364,ses-03,ERP
QUERY_ORACLE,2,sub-12,0.30002546310424805,364,ses-03,ERP
POP,2,sub-12,0.3412350118160248,365,ses-03,ERP
MATCH,2,sub-12,0.32617226243019104,365,ses-03,ERP
WRONG,2,sub-12,0.30947592854499817,365,ses-03,ERP
QUERY_ORACLE,2,sub-12,0.30658599734306335,365,ses-03,ERP
POP,2,sub-12,0.9072323441505432,366,ses-04,SSVEP
MATCH,2,sub-12,0.21055082976818085,366,ses-04,SSVEP
WRONG,2,sub-12,0.7966590523719788,366,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.19111280143260956,366,ses-04,SSVEP
POP,2,sub-14,0.5234678387641907,367,ses-02,ERP
MATCH,2,sub-14,0.44875138998031616,367,ses-02,ERP
WRONG,2,sub-14,0.47685426473617554,367,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.2838270962238312,367,ses-02,ERP
POP,2,sub-11,0.0,368,ses-02,ERP
MATCH,2,sub-11,0.0,368,ses-02,ERP
WRONG,2,sub-11,0.0,368,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.0,368,ses-02,ERP
POP,2,sub-14,0.4045551121234894,369,ses-02,SSVEP
MATCH,2,sub-14,0.35317373275756836,369,ses-02,SSVEP
WRONG,2,sub-14,0.38486772775650024,369,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.3263717293739319,369,ses-02,SSVEP
POP,2,sub-11,0.7349362373352051,370,ses-03,SSVEP
MATCH,2,sub-11,0.3662737011909485,370,ses-03,SSVEP
WRONG,2,sub-11,0.5610279440879822,370,ses-03,SSVEP
QUERY_ORACLE,2,sub-11,0.20089030265808105,370,ses-03,SSVEP
POP,2,sub-11,0.5297855734825134,371,ses-04,ERP
MATCH,2,sub-11,0.4130658209323883,371,ses-04,ERP
WRONG,2,sub-11,0.4863661229610443,371,ses-04,ERP
QUERY_ORACLE,2,sub-11,0.28186899423599243,371,ses-04,ERP
POP,2,sub-14,0.45308631658554077,372,ses-03,SSVEP
MATCH,2,sub-14,0.338199645280838,372,ses-03,SSVEP
WRONG,2,sub-14,0.426297664642334,372,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.2931442856788635,372,ses-03,SSVEP
POP,2,sub-11,0.7867874503135681,373,ses-04,SSVEP
MATCH,2,sub-11,0.4582459032535553,373,ses-04,SSVEP
WRONG,2,sub-11,0.6444301605224609,373,ses-04,SSVEP
QUERY_ORACLE,2,sub-11,0.20776990056037903,373,ses-04,SSVEP
POP,2,sub-14,0.3701289892196655,374,ses-02,ERP
MATCH,2,sub-14,0.33316245675086975,374,ses-02,ERP
WRONG,2,sub-14,0.3551616668701172,374,ses-02,ERP
QUERY_ORACLE,2,sub-14,0.31454288959503174,374,ses-02,ERP
POP,2,sub-14,0.8126032948493958,375,ses-04,ERP
MATCH,2,sub-14,0.2915121912956238,375,ses-04,ERP
WRONG,2,sub-14,0.7727488875389099,375,ses-04,ERP
QUERY_ORACLE,2,sub-14,0.2264745831489563,375,ses-04,ERP
POP,2,sub-14,0.45660200715065,376,ses-03,SSVEP
MATCH,2,sub-14,0.311536580324173,376,ses-03,SSVEP
WRONG,2,sub-14,0.4096582531929016,376,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.2816861569881439,376,ses-03,SSVEP
POP,2,sub-14,0.40218931436538696,377,ses-02,SSVEP
MATCH,2,sub-14,0.33759722113609314,377,ses-02,SSVEP
WRONG,2,sub-14,0.35044920444488525,377,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.29471921920776367,377,ses-02,SSVEP
POP,2,sub-12,0.5550569295883179,378,ses-03,SSVEP
MATCH,2,sub-12,0.4636668860912323,378,ses-03,SSVEP
WRONG,2,sub-12,0.46900245547294617,378,ses-03,SSVEP
QUERY_ORACLE,2,sub-12,0.2739373445510864,378,ses-03,SSVEP
POP,2,sub-11,0.8569310903549194,379,ses-03,SSVEP
MATCH,2,sub-11,0.34702378511428833,379,ses-03,SSVEP
WRONG,2,sub-11,0.7868611216545105,379,ses-03,SSVEP
QUERY_ORACLE,2,sub-11,0.21751803159713745,379,ses-03,SSVEP
POP,2,sub-11,0.8408790230751038,380,ses-04,SSVEP
MATCH,2,sub-11,0.46491262316703796,380,ses-04,SSVEP
WRONG,2,sub-11,0.7770520448684692,380,ses-04,SSVEP
QUERY_ORACLE,2,sub-11,0.2298998087644577,380,ses-04,SSVEP
POP,2,sub-14,0.3899075388908386,381,ses-03,ERP
MATCH,2,sub-14,0.3069200813770294,381,ses-03,ERP
WRONG,2,sub-14,0.36223122477531433,381,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.28573188185691833,381,ses-03,ERP
POP,2,sub-12,0.9547483921051025,382,ses-04,SSVEP
MATCH,2,sub-12,0.18408051133155823,382,ses-04,SSVEP
WRONG,2,sub-12,0.8362354040145874,382,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.15483342111110687,382,ses-04,SSVEP
POP,2,sub-14,0.3833268880844116,383,ses-03,ERP
MATCH,2,sub-14,0.3156420588493347,383,ses-03,ERP
WRONG,2,sub-14,0.3428378999233246,383,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.29931846261024475,383,ses-03,ERP
POP,2,sub-14,0.728643000125885,384,ses-04,ERP
MATCH,2,sub-14,0.32474440336227417,384,ses-04,ERP
WRONG,2,sub-14,0.6474030017852783,384,ses-04,ERP
QUERY_ORACLE,2,sub-14,0.24968990683555603,384,ses-04,ERP
POP,2,sub-14,0.45855820178985596,385,ses-03,ERP
MATCH,2,sub-14,0.3028838038444519,385,ses-03,ERP
WRONG,2,sub-14,0.39439016580581665,385,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.2723248302936554,385,ses-03,ERP
POP,2,sub-12,0.42876458168029785,386,ses-03,SSVEP
MATCH,2,sub-12,0.3525322377681732,386,ses-03,SSVEP
WRONG,2,sub-12,0.3932611346244812,386,ses-03,SSVEP
QUERY_ORACLE,2,sub-12,0.26991400122642517,386,ses-03,SSVEP
POP,2,sub-11,0.5431913137435913,387,ses-02,SSVEP
MATCH,2,sub-11,0.30393701791763306,387,ses-02,SSVEP
WRONG,2,sub-11,0.4422135651111603,387,ses-02,SSVEP
QUERY_ORACLE,2,sub-11,0.24210424721240997,387,ses-02,SSVEP
POP,2,sub-11,0.7863180637359619,388,ses-02,SSVEP
MATCH,2,sub-11,0.3616454303264618,388,ses-02,SSVEP
WRONG,2,sub-11,0.6559112071990967,388,ses-02,SSVEP
QUERY_ORACLE,2,sub-11,0.27092817425727844,388,ses-02,SSVEP
POP,2,sub-11,0.4023643732070923,389,ses-03,ERP
MATCH,2,sub-11,0.29249247908592224,389,ses-03,ERP
WRONG,2,sub-11,0.3152596652507782,389,ses-03,ERP
QUERY_ORACLE,2,sub-11,0.2564384937286377,389,ses-03,ERP
POP,2,sub-12,0.9529283046722412,390,ses-04,SSVEP
MATCH,2,sub-12,0.19302275776863098,390,ses-04,SSVEP
WRONG,2,sub-12,0.917776346206665,390,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.16581791639328003,390,ses-04,SSVEP
POP,2,sub-14,0.0,391,ses-03,SSVEP
MATCH,2,sub-14,0.0,391,ses-03,SSVEP
WRONG,2,sub-14,0.0,391,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.0,391,ses-03,SSVEP
POP,2,sub-11,0.5449416637420654,392,ses-03,SSVEP
MATCH,2,sub-11,0.32330548763275146,392,ses-03,SSVEP
WRONG,2,sub-11,0.5095758438110352,392,ses-03,SSVEP
QUERY_ORACLE,2,sub-11,0.2397090643644333,392,ses-03,SSVEP
POP,2,sub-14,0.48439788818359375,393,ses-03,ERP
MATCH,2,sub-14,0.30234333872795105,393,ses-03,ERP
WRONG,2,sub-14,0.3904571831226349,393,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.2836039066314697,393,ses-03,ERP
POP,2,sub-14,0.6003075838088989,394,ses-04,ERP
MATCH,2,sub-14,0.3167405128479004,394,ses-04,ERP
WRONG,2,sub-14,0.5330125093460083,394,ses-04,ERP
QUERY_ORACLE,2,sub-14,0.2940753996372223,394,ses-04,ERP
POP,2,sub-14,0.37993335723876953,395,ses-02,SSVEP
MATCH,2,sub-14,0.3259831964969635,395,ses-02,SSVEP
WRONG,2,sub-14,0.3092194199562073,395,ses-02,SSVEP
QUERY_ORACLE,2,sub-14,0.32838818430900574,395,ses-02,SSVEP
POP,2,sub-12,0.2887749671936035,396,ses-02,ERP
MATCH,2,sub-12,0.28565549850463867,396,ses-02,ERP
WRONG,2,sub-12,0.2763735055923462,396,ses-02,ERP
QUERY_ORACLE,2,sub-12,0.26806455850601196,396,ses-02,ERP
POP,2,sub-14,0.3948724865913391,397,ses-03,ERP
MATCH,2,sub-14,0.30862534046173096,397,ses-03,ERP
WRONG,2,sub-14,0.33743733167648315,397,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.2887730300426483,397,ses-03,ERP
POP,2,sub-12,0.36853867769241333,398,ses-03,SSVEP
MATCH,2,sub-12,0.3118395209312439,398,ses-03,SSVEP
WRONG,2,sub-12,0.3198012113571167,398,ses-03,SSVEP
QUERY_ORACLE,2,sub-12,0.2853650748729706,398,ses-03,SSVEP
POP,2,sub-14,0.5427111387252808,399,ses-03,SSVEP
MATCH,2,sub-14,0.34848013520240784,399,ses-03,SSVEP
WRONG,2,sub-14,0.4665861129760742,399,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.2588062286376953,399,ses-03,SSVEP
POP,2,sub-12,0.0,400,ses-02,SSVEP
MATCH,2,sub-12,0.0,400,ses-02,SSVEP
WRONG,2,sub-12,0.0,400,ses-02,SSVEP
QUERY_ORACLE,2,sub-12,0.0,400,ses-02,SSVEP
POP,2,sub-14,0.0,401,ses-03,ERP
MATCH,2,sub-14,0.0,401,ses-03,ERP
WRONG,2,sub-14,0.0,401,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.0,401,ses-03,ERP
POP,2,sub-14,0.37620025873184204,402,ses-03,ERP
MATCH,2,sub-14,0.3129899203777313,402,ses-03,ERP
WRONG,2,sub-14,0.3354160189628601,402,ses-03,ERP
QUERY_ORACLE,2,sub-14,0.29316580295562744,402,ses-03,ERP
POP,2,sub-12,0.4614603519439697,403,ses-02,SSVEP
MATCH,2,sub-12,0.3410244882106781,403,ses-02,SSVEP
WRONG,2,sub-12,0.4072697162628174,403,ses-02,SSVEP
QUERY_ORACLE,2,sub-12,0.28006574511528015,403,ses-02,SSVEP
POP,2,sub-12,0.45642954111099243,404,ses-04,ERP
MATCH,2,sub-12,0.34500476717948914,404,ses-04,ERP
WRONG,2,sub-12,0.42306995391845703,404,ses-04,ERP
QUERY_ORACLE,2,sub-12,0.30189940333366394,404,ses-04,ERP
POP,2,sub-12,0.4421864151954651,405,ses-02,SSVEP
MATCH,2,sub-12,0.3491244912147522,405,ses-02,SSVEP
WRONG,2,sub-12,0.4260633885860443,405,ses-02,SSVEP
QUERY_ORACLE,2,sub-12,0.32654887437820435,405,ses-02,SSVEP
POP,2,sub-14,0.0,406,ses-03,SSVEP
MATCH,2,sub-14,0.0,406,ses-03,SSVEP
WRONG,2,sub-14,0.0,406,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.0,406,ses-03,SSVEP
POP,2,sub-11,0.4046458303928375,407,ses-02,ERP
MATCH,2,sub-11,0.30640140175819397,407,ses-02,ERP
WRONG,2,sub-11,0.3613986372947693,407,ses-02,ERP
QUERY_ORACLE,2,sub-11,0.27818816900253296,407,ses-02,ERP
POP,2,sub-11,0.6666271686553955,408,ses-03,SSVEP
MATCH,2,sub-11,0.3159029185771942,408,ses-03,SSVEP
WRONG,2,sub-11,0.5995805859565735,408,ses-03,SSVEP
QUERY_ORACLE,2,sub-11,0.23003464937210083,408,ses-03,SSVEP
POP,2,sub-12,0.8408896923065186,409,ses-04,SSVEP
MATCH,2,sub-12,0.22264331579208374,409,ses-04,SSVEP
WRONG,2,sub-12,0.7677005529403687,409,ses-04,SSVEP
QUERY_ORACLE,2,sub-12,0.21718771755695343,409,ses-04,SSVEP
POP,2,sub-14,0.5066387057304382,410,ses-03,SSVEP
MATCH,2,sub-14,0.3321554660797119,410,ses-03,SSVEP
WRONG,2,sub-14,0.4414907395839691,410,ses-03,SSVEP
QUERY_ORACLE,2,sub-14,0.2568412721157074,410,ses-03,SSVEP
POP,2,sub-12,0.2875787615776062,411,ses-02,ERP
MATCH,2,sub-12,0.2852536737918854,411,ses-02,ERP
WRONG,2,sub-12,0.2772650122642517,411,ses-02,ERP
